RIR,Country Code,ASN Number,Allocated Date
ripencc,EU,AS2475,19930901
ripencc,EU,AS2476,19930901
ripencc,EU,AS2477,19930901
ripencc,EU,AS2478,19930901
ripencc,EU,AS2479,19930901
ripencc,EU,AS2480,19930901
ripencc,FR,AS2481,19930901
ripencc,FR,AS2482,19930901
ripencc,FR,AS2483,19930901
ripencc,FR,AS2484,19930901
ripencc,FR,AS2485,19930901
ripencc,FR,AS2486,19930901
ripencc,EU,AS2487,19930901
ripencc,AT,AS2488,19930901
ripencc,AT,AS2494,19930901
ripencc,EU,AS2529,19930901
ripencc,EU,AS2530,19930901
ripencc,RO,AS2541,20110302
ripencc,GR,AS2546,19930901
ripencc,EU,AS2547,19930901
ripencc,EU,AS2578,19930901
ripencc,RU,AS2585,20120131
ripencc,EE,AS2586,19950320
ripencc,RU,AS2587,19950323
ripencc,LV,AS2588,19930618
ripencc,GB,AS2589,20110401
ripencc,PL,AS2590,20151124
ripencc,TR,AS2592,19930708
ripencc,IT,AS2593,19930721
ripencc,IT,AS2594,19930721
ripencc,IT,AS2595,19930721
ripencc,IT,AS2596,19930721
ripencc,IT,AS2597,19930726
ripencc,IT,AS2598,19930726
ripencc,RU,AS2599,19930806
ripencc,TR,AS2600,20000630
ripencc,UA,AS2601,20151124
ripencc,LU,AS2602,19930914
ripencc,DK,AS2603,19930930
ripencc,AT,AS2604,19931005
ripencc,CZ,AS2605,19931006
ripencc,ES,AS2606,20151124
ripencc,SK,AS2607,19931021
ripencc,TN,AS2609,19931103
ripencc,BE,AS2611,19930827
ripencc,CH,AS2612,19931104
ripencc,CH,AS2613,20151123
ripencc,RO,AS2614,19931111
ripencc,EU,AS2643,19930901
ripencc,BE,AS2647,19930901
ripencc,RU,AS2683,19930901
ripencc,RU,AS2766,19971119
ripencc,DE,AS2773,19930823
ripencc,DE,AS2775,19930823
ripencc,DE,AS2776,19930823
ripencc,DE,AS2777,19930823
ripencc,DE,AS2778,19930823
ripencc,DE,AS2780,19930823
ripencc,DE,AS2782,19930823
ripencc,DE,AS2792,19930823
ripencc,SE,AS2799,19930824
ripencc,GB,AS2818,19931118
ripencc,CZ,AS2819,19931122
ripencc,PL,AS2821,20151120
ripencc,DE,AS2822,19931125
ripencc,NL,AS2830,19931125
ripencc,SE,AS2831,19931129
ripencc,SE,AS2832,19931129
ripencc,SE,AS2833,19931129
ripencc,SE,AS2834,19931129
ripencc,SE,AS2835,19931129
ripencc,SE,AS2836,19931129
ripencc,SE,AS2837,19931129
ripencc,SE,AS2838,19931129
ripencc,SE,AS2839,19931129
ripencc,SE,AS2840,19931129
ripencc,SE,AS2841,19931129
ripencc,SE,AS2842,19931129
ripencc,SE,AS2843,19931129
ripencc,SE,AS2844,19931129
ripencc,SE,AS2845,19931129
ripencc,SE,AS2846,19931129
ripencc,LT,AS2847,19931201
ripencc,RU,AS2848,19931212
ripencc,IE,AS2850,19931214
ripencc,DE,AS2851,20151119
ripencc,CZ,AS2852,19931220
ripencc,RU,AS2854,19931222
ripencc,GB,AS2855,19931222
ripencc,GB,AS2856,19931222
ripencc,DE,AS2857,19931227
ripencc,US,AS2858,19940112
ripencc,SE,AS2859,19940127
ripencc,PT,AS2860,19940118
ripencc,DE,AS2861,19940127
ripencc,SE,AS2863,19940214
ripencc,UA,AS2864,20151119
ripencc,SE,AS2865,19940218
ripencc,AT,AS2871,20130408
ripencc,TR,AS2872,20151118
ripencc,GB,AS2873,19940301
ripencc,US,AS2874,19940308
ripencc,RU,AS2875,19940317
ripencc,EE,AS2876,20051102
ripencc,LV,AS2877,20060403
ripencc,RU,AS2878,19940330
ripencc,RU,AS2895,19930901
ripencc,FR,AS2917,19930901
ripencc,EU,AS2921,19930901
ripencc,RU,AS3058,19930901
ripencc,CH,AS3083,19930901
ripencc,CH,AS3084,19930901
ripencc,CH,AS3085,19930901
ripencc,CH,AS3086,19930901
ripencc,CH,AS3087,19930901
ripencc,CH,AS3088,19930901
ripencc,CH,AS3089,19930901
ripencc,CH,AS3090,19930901
ripencc,CH,AS3091,19930901
ripencc,CH,AS3092,19930901
ripencc,CH,AS3093,19930901
ripencc,CH,AS3094,19930901
ripencc,CH,AS3095,19930901
ripencc,CH,AS3096,19930901
ripencc,CH,AS3097,19930901
ripencc,CH,AS3098,19930901
ripencc,CH,AS3099,19930901
ripencc,CH,AS3100,19930901
ripencc,CH,AS3101,19930901
ripencc,CH,AS3102,19930901
ripencc,CH,AS3103,19930901
ripencc,CH,AS3104,19930901
ripencc,CH,AS3105,19930901
ripencc,CH,AS3106,19930901
ripencc,CH,AS3107,19930901
ripencc,CH,AS3108,19930901
ripencc,CH,AS3109,19930901
ripencc,EE,AS3130,19970317
ripencc,EU,AS3151,19930901
ripencc,CZ,AS3161,20120425
ripencc,DE,AS3163,20120425
ripencc,RO,AS3164,20120425
ripencc,PL,AS3165,20120425
ripencc,SE,AS3166,20120426
ripencc,RU,AS3167,20120426
ripencc,RU,AS3168,20120426
ripencc,PL,AS3169,20120426
ripencc,GB,AS3170,20120426
ripencc,CH,AS3173,20120426
ripencc,RU,AS3175,20120426
ripencc,LB,AS3176,20120426
ripencc,US,AS3177,20120426
ripencc,IQ,AS3178,20120426
ripencc,RU,AS3179,20120427
ripencc,RU,AS3180,20120427
